Date,Tweet Text,Retweets,Favorites,Followers,Follows
25/01/2022 07:04,"Let’s give Kim some advice! I’ve already tagged @EricMGarcia @aspergersgirls @FidgetsAndFries @GloriajoyX and Rachel Dorsey, SLP Who else? #equity #Neurodiversity #Neurodivergent RT @LetMeStart: Who are some voices I should listen to for advice/info on equity in education needs for neurodivergent students throughout the district (K-12)?",0,0,117,258
25/01/2022 07:03,"🥳🥳🥳 We need more of THIS! Our Structural Competency Rubric along with CARMel (Critical Appraisal of Race in Medical Literature), can equip faculty with tools to start reconstructing #MedEd through a lens of #equity Like I've said before... get in to it! RT @MedEdPORTAL: Despite the ubiquity of race in medical literature, trainees are not taught to appraise the use of racial categories. This tool from @joemtruglio @ajgarvey2 @IcahnMountSinai assesses the use of race in literature & the workshop teaches the approach.  #MedEd",0,0,1139,451
25/01/2022 07:02,May your strength forever shine! 😉 #ReflectUS #WomenInPolitics #WomenWin #WomenInGovernment #WomenInOffice #GirlPower #Coalition #Diversity #Equity #Inclusion #GenderParity #FemaleIsFuture #BoardsAndCommissions #FemaleStrength,0,1,1287,514
25/01/2022 07:01,"#Inclusion & #equity will continue to form a central part of cities’ ongoing #climateaction plans, ensuring that the effects of the #climatecrisis do not disproportionately impact communities that are low income or #minorities Find out more here:",0,0,10309,1815
25/01/2022 07:01,"Elliott Wave View: 5 Swing Sequence in USDJPY Favors More Downside: January 25, 2022 By Short Term Elliott Wave view in USDJPY suggests the decline from January 4, 2022 high is unfolding as a . Down from January 4, wave A ended at 115…  #equity #stocks",0,0,9097,4217
25/01/2022 07:01,"$VOXX #Audiovox Corporation ... InsiderInsights Daily Ratings Report: January 24, 2022: InsiderInsights Ratings of Companies with Open-Market Form 4 Purchases; Sales Filed at the SEC on the date above. We separate the real investment…  #equity #stocks",0,0,9097,4217
25/01/2022 07:00,How to Make Your Equity Policy a Reality  #Equity #EquityPolicy #EducationEquity,0,0,33909,23537
25/01/2022 07:00,Navigating race in Canadian workplaces: Canadian Centre for Diversity and Inclusion @CCDISocial offers a toolkit for #diversity and #inclusion practitioners.  #workplace #equity #Canada,0,0,39,326
25/01/2022 06:59,6 months into the job and you realize there is nothing in life more restrictive and confining as a 9 to 5! Invest people Invest! #Equity #Crypto #stockmarkets #FinancialFreedom,0,0,28,176
25/01/2022 06:58,"Five years from now, what will HEWG be most proud of having accomplished? Share your thoughts on the survey below, or use it to learn more about the #Hazards #Equity Working Group of @theAGU 🌍 RT @HEWG_AGU: Do you want to have a say in how HEWG operates and what our goals will be? Fill out our survey () and join us for our strategic planning meeting on Tuesday Feb 1st at 8:30am Pacific (16:30 GMT). Meeting sign up is at .",1,0,999,319
25/01/2022 06:53,Are you looking to raise #investment within the next 6 months? Would you like #support in putting together a highly #successful #Equity #Crowdfunding round? Chat with us!,0,0,5606,1519
25/01/2022 06:53,"#ChiefDiversityOfficer @Cloudera Sarah Shin shares why company #data strategies can help progress #diversity, #equity & #inclusion 👉🏼  #PrimeEmployerForWomen #workplaceculture #womenintheworkplace #BreakTheBias",0,2,9510,9038
25/01/2022 06:51,"Tomorrow: Free Webinar: Reducing Barriers to Department of Energy (#DOE) Opportunities, 1/26, 2:30 pm EST:  @ENERGY #energy #equity #business #smallbusiness #minorityownedbusiness #startup #energyfficiency #economy #technology #cleantech #greencareers #free",0,0,328,93
25/01/2022 06:50,"This BHM Event for all people, all cultures who believe in Diversity, Inclusion and Equality #Equality #equity #BHM #resilience RT @YorkRegionAACC: Don't miss it! YRAACC 5th Annual Black History Month Event.....Registration :  ~~~ Black Health, Well-being and Resilience",0,0,833,964
25/01/2022 06:46,Telework yields more productivity. Ask people how They know? Nearly 18 months of working from home due to COVID. #equity #inclusion #daycare,0,1,100,361
25/01/2022 06:45,Need to revise what was driving the #Equity release market? Look no further:,0,0,668,2739
25/01/2022 06:44,"How @allyfinancial is taking a holistic approach to #diversity, #equity, and #inclusion... and seeing positive results:  #business #strategy #DEI #workplace",0,0,6843,3805
25/01/2022 06:43,"USGBC Florida Presents: #Leadership in Resilience -- #Buildings, People, Policies & Plans, January 28, 12pm EST:  @usgbcfl @USGBC #building #greenbuilding #architectuyre #design #resilience #safety #equity #sustainability #realestate #climatechange #Florida",0,0,311,171
25/01/2022 06:42,"#Grantham recently published a very interesting piece on 2-sigma #equity bubbles. ""Today, we are in the 4th #superbubble in the last 100-years."" We dig into the #analysis, the #Fed put, and tips to navigate it.",3,19,44272,3121
25/01/2022 06:42,#Math plus #equity #pedagogy? Read all about it. @stonybrooku #Mathematics #CatherineCannizzo wrote a chapter: 'Historical context as an #inclusive practice' for the book: 'Practices and policies: Advocating for students of color in mathematics.',0,0,326,385
25/01/2022 06:41,"“Women of color face the most hurdles, according to the report, and while the number of Black male university presidents has roughly doubled since 2020, Black women have yet to see similar gains.” #HigherEd #Leadership #inclusion #equity #DEI RT @LisaDeFrankCole: Not a 'glass ceiling,' but a 'concrete ceiling' in higher education leadership. This is not encouraging news for #genderequity",0,0,175,253
25/01/2022 06:40,"I never thought the topics of #infrastructure & #DigitalInfrastructure would truly excite me, but here we are. I appreciated this @kkellyjanus piece encouraging infrastructure investment to advance #equity. #SSIR",0,1,1522,640
25/01/2022 06:39,"$LNT #Alliant Energy Corp. ... Vermilion Compass: Weekly Equity Strategy: Index Supports Breaking; Upgrading Utilities Indexes continue to violate our key \""lines in the sand\"" as the Russell 2000 (IWM) broke below $208, the S&P 500 broke…  #equity #stocks",0,0,9097,4217
25/01/2022 06:35,Questions about how we ought to treat others? A great read by @Riss_Muller! #Equality #equity #Equity4Life RT @Riss_Muller: Fanon raises many questions on authenticity & recognition: Is recognition equal? Whose ability to recognise counts? How can we be authentic? I briefly discussed these themes in a blog for #Philosophy2U &amp; @ToddMei1 last year.  #phdlife #Philosophy #blog,0,0,260,306
25/01/2022 06:33,"We #conservative English professors told ya…#leftist zealots in colleges and universities cannot tolerate #diversity of thought, #inclusion of opposing viewpoints, or #equity in academic disciplines.",0,0,2074,4996
25/01/2022 06:32,"NEW! Forum Webinar, Advancing #HealthEquity for Black Women Through Sponsorship  #diveristyandinclusion #diversity #inclusion #allyship #equity #workplaceequity #workplaceforum #workplaceforum2022",1,0,3494,855
25/01/2022 06:29,"They were zoom bombed during a conversation about #StopAsianHate The attackers tried to scare them. We must all fight back and give back. #diversity #equity #inclusion RT @NAPAWF: 1/ Today, while hosting a gathering of AAPI women in a conversation about how to stop anti-Asian hate, we were targeted by a zoom bombing of horrific violence and vulgar, racially-charged content with the intent to invoke fear in our community.",0,1,793,467
25/01/2022 06:27,"I don’t rock w/ many people because my goal is always gonna be #justice. Justice doesn’t have besties. It’s fair not based on rapport but #equity, balance and truth. #ItHitsDifferent when you were born to lead & never fold. A real leader knows there will be times one must follow.",0,0,61,609
25/01/2022 06:26,"The Year of the Tiger is the perfect time to start to roar 🐯 We will not be silent #diversity #equity #inclusion #VeryAsian RT @RachelChang: The hate is real. The fear is real. The bias is real. And the temptation to go silent is real too...which is why we all need to stand up, speak out, and make noise. Together. #StopAsianHate",0,0,793,467
25/01/2022 06:25,#BetterLateThanNever. These should have been banned years ago. #Gender #Equity #Health #Freedom,0,0,4688,1211
25/01/2022 06:23,"#De_Identified #Data to Improve #Health #Equity, Research:",0,0,5182,828
25/01/2022 06:20,The surprising stickiness of the #15MinuteCity. Why does the idea matters so much now? #Climate #Covid #Equity #AnneHidalgo @LisaCham1 @wef,0,0,1892,1232
25/01/2022 06:20,Congratulations to @MARTAservice for being awarded a new FTA grant for transit oriented development planning in @ClaytonCountyGA! The new grant will fund corridor-wide planning around equitable development & more:  #Resiliency #Equity #Transit #TOD,0,0,2384,475
25/01/2022 06:15,"We want a nation were there will be #RuleOfLaw, #Equity and #Fairness. #FreeMaziNnamdiKanuNow #BiafraExit",0,0,526,633
25/01/2022 06:15,#EIPClassWritingSentences#@AnneStreetES #StartingWiththeCrown #Equity #MeetingStudentsWhereTheyAre#MovethemForward @AnneStreetES #No Excuses @TSimsGSCS,0,0,16,26
25/01/2022 06:15,"$2310 #Saudi International Petroche Sipchem: Gradual normalization after a historic year: We downgrade Sipchem to Neutral with a PT of SAR42.5. Driven by strong product prices, the year 2021 was extraordinary for Sipchem leading to record…  #equity #stocks",0,0,9098,4217
25/01/2022 06:15,$ERIC.B #Ericsson ... Ericsson 4Q21 QT: C-Band rollouts and share gains drive strong momentum.: Ericsson reported 4Q21 this morning. [...]  #equity #stocks,0,0,9098,4217
25/01/2022 06:15,$4161 #Bindawood Holding BinDawood Holding: Higher pilgrims and store expansion to drive growth: We remain Neutral on BinDawood with a PT of SAR105.0. We believe the company’s outlook is positive driven by 1) the expected increase in the…  #equity #stocks,0,0,9098,4217
25/01/2022 06:15,"It's #TechTuesday! 💻📱 Your #EquityRelease #clients can stay up to date with their #case with our client #account, an area that allows them to view case #updates, send #messages, make #payments and more! For more info ➡️  #BizHour #B2C #Equity #Online",1,1,2656,1881
25/01/2022 06:14,"Our student equity team had a wonderful guest speaker today, Chris Kaag, founder of @IMABLEfdn Students learned about Kaag’s journey as a former US Marine who became disabled. He now runs a nonprofit to help all people access fitness. #fugett #wcasd #equity #cougarscare",0,0,518,104
25/01/2022 06:13,"USGBC Florida Presents: #Leadership in Resilience -- #Buildings, People, Policies & Plans, January 28, 12pm EST:  @usgbcfl @USGBC #building #greenbuilding #architectuyre #design #resilience #safety #equity #sustainability #realestate #climatechange #Florida",0,1,4134,3580
25/01/2022 06:08,"Join @brllitcan @CCBNational @CNIB @CELAlibrary @NNELSca & @PRCVI on January 27 to learn a variety of methods to introduce the #braille code to classroom audiences as well as strategies for engaging students in a broader conversation around #accessibility, #equity, &amp; #inclusion.",1,1,658,73
25/01/2022 06:07,"Do you need #investment and financial advice for your #startup? Learn how to use #convertibles, different #equity classes, #debt and much more! Join our online Finance Academy 💸 #workshop on February 28th! Register here:",0,0,2654,1055
25/01/2022 06:06,Are you or someone you know looking for a disability inclusion and accessibility compliance role in telecommunications? Spectrum has an opening in Denver working with a great team. Spread the word  #diversity #disabilityinclusion #equity #inclusion #a11y,0,0,1314,267
25/01/2022 06:05,DOW JONES indication a lower open ±248 pts -0.7% at 15:30 Result last 5 days -5.2% R = 35865 S = 33031 --- #ceinvestments #capital #equity #investments #vermogensbeheer #beleggen #investing #money #assetmanagement #stockmarket #dji #dowjones #future,0,1,2493,71
25/01/2022 06:02,"""N.M. taxpayers have paid $220 million for a spaceport & … about $4 million a year toward running the spaceport,"" [Republican Representative] Harper said.""Charging sales tax for these tickets is not really asking that much in return.#NMPOL #nmleg #equity",0,0,167,1065
25/01/2022 06:02,Having a balanced #equity and #debt portfolio can help you control downside #risks. You can consider debt financing to #SMEs if you have heavy equity positions.,0,0,12,0
